ID,Title,Room,Speaker name,Date,Time,Recorded
13144,AI Roundtables Day 1,S306/307,Neil Kirby (The Ohio State University),Wed 03/19,5:00pm-6:00pm,Not Recorded
13149,Accessibility by Design Roundtable (Presented by the IGDA),S304,Morgan Baker (Electronic Arts) Tara Voelker (Netflix IGDA GASIG Member),Wed 03/19,5:00pm-6:00pm,Not Recorded
13687,Making Jewish Games Roundtable (Presented by the IGDA),S301,Amanda Sharkey (Independent),Wed 03/19,5:00pm-6:00pm,Not Recorded
13478,Multiclassing: Switching from Lead Designer to Executive Producer,W3005/3007,Brett Norton (Oxide Interactive),Wed 03/19,5:00pm-6:00pm,Video
13227,Cosplaying Games: Exploring the Culture from Character Design to Marketing,W3011,Lisa Kneidl (ICO Partners),Wed 03/19,5:00pm-5:30pm,Video
13236,Creative Sobriety: On Originality in Game Development,W3004/3006,Fawzi Mesmar (Ubisoft),Wed 03/19,5:00pm-6:00pm,Video
13497,Quality of Life in 'Call of Duty: Warzone': New Framework to Champion Players,W2001/2003,Karl Beauregard (Beenox) Francesco Galletti (Raven Software),Wed 03/19,5:00pm-6:00pm,Video
13499,Quo Vadis Mobile Gaming 2025?,W2016,Mariusz Gasiewski (Google),Wed 03/19,5:00pm-5:30pm,Video
13508,Scale Up Ray Tracing in Games With RTX Mega Geometry (Presented by NVIDIA),W3009,Manuel Kraemer (NVIDIA) Adam Marrs (NVIDIA) Jan Schmid (NVIDIA) Juha Sjöholm (NVIDIA),Wed 03/19,5:00pm-6:00pm,TBD
13261,Empathy and Horror: Creature Audio of 'Still Wakes the Deep',W3024,Francesco Del Pia (The Chinese Room) Daan Hendriks (The Chinese Room),Wed 03/19,5:00pm-6:00pm,Video
13565,The Universal Scene Description (USD) Roundtable Day 1: Workflows,S314,Robin-Yann Storm (Independent),Wed 03/19,5:00pm-6:00pm,Not Recorded
13316,Game Art: A Legal Guide to Navigating the AI Landscape Roundtable (Presented by the IGDA),S301,Joeli Niva (Rovio Entertainment Corporation) Chris Solarski (Solarski Studio),Thu 03/20,9:30am-10:30am,Not Recorded
13591,Turning Around a Playerbase in Crisis: A 'Destiny 2' Case Study,W2001/2003,Alan Blaine (Bungie),Thu 03/20,9:30am-10:30am,Video
13592,Twitch Integration Basics: How to Make Your Game Stand Out on Twitch,W2018,Thomas Tuts (Streaming Toolsmith),Thu 03/20,9:30am-10:30am,Video
13608,Vehicle Audio in 'Cyberpunk 2077': All About the Players,W3024,Adam Dyrszka (CD PROJEKT RED) Michał Pukała (CD PROJEKT RED),Thu 03/20,9:30am-10:30am,Video
13110,"""Database-Oriented Design"": Why We Built Our MMORPG Inside a Database (Presented by SpacetimeDB)",W2020/2022,Tyler Cloutier (Clockwork Labs),Thu 03/20,9:30am-10:30am,TBD
13373,How Tabletop Design Helped Shape 'UFO 50',W2006/2008,Jon Perry (Quibble Media LLC),Thu 03/20,9:30am-10:30am,Video
13375,How to Build a Game World with Systems and Story,W3001/3003,Anna Megill (CD PROJEKT RED) Emily Short (Independent) Kaitlin Tremblay (Soft Rains),Thu 03/20,9:30am-10:30am,Video
13631,Working Abroad in Game Dev Is It for You?,W3005/3007,Joseph Knox (Free Range Games) Lisa Kretschmer (IO Interactive) Lena Machul (Naughty Dog) Jonathan Martin (IO Interactive) Gareth Richards (Sledgehammer Games),Thu 03/20,9:30am-10:30am,Video
13637,Scaling with On-Device AI: Optimizing for Performance Across Diverse Hardware (Presented by Inworld AI),W2000,Kylan Gibbs (Inworld AI),Thu 03/20,9:30am-10:30am,TBD
13382,Hybrid and Remote Work Roundtable Day 2: Remote,S306/307,Jessica Damerst (Unknown Worlds Entertainment) Amanda Sweaton (Epic Games),Thu 03/20,9:30am-10:30am,Not Recorded
13136,Crash Course for New Unreal Engine Developers (Presented by Epic Games),W2024,Matt Oztalay (Epic Games),Thu 03/20,9:30am-10:30am,TBD
13669,Cracking the Code: How Top Roblox Creators Build Thriving Games (Presented by Roblox),W3020,Justin Sousa (Roblox),Thu 03/20,9:30am-10:30am,TBD
13672,DirectX State of the Union: Raytracing and PIX Workflows (Presented by Microsoft),W2009,Claire Andrews Claire Andrews (Microsoft) Austin Kinross Austin Kinross (MIcrosoft),Thu 03/20,9:30am-10:30am,Video
13418,Is Diversity a Dirty Word in 2025? Supercell's 4-Pillar Approach to DEI,W2010/2012,Casey Manning Jr (Supercell) Deborah Mensah-Bonsu (Supercell),Thu 03/20,9:30am-10:30am,Video
13190,Automated Testing Roundtables Day 2: Legacy,S308,Andrew Fray (Studio Enso),Thu 03/20,9:30am-10:30am,Not Recorded
13461,The Black Hair Matrix: A Game Developer's Toolkit for Authentic Black Hair Creation,W2014,Isaac Olander (Tallgran),Thu 03/20,9:30am-10:30am,Video
13209,Capabilities: Coding ALL the Gameplay for 'Split Fiction',W2005/2007,Ylva Werner (Hazelight Studios),Thu 03/20,9:30am-10:30am,Video
13479,Muslims in Games Roundtable (Presented by the IGDA),S304,Osama Dorias (Brass Lion Entertainment),Thu 03/20,9:30am-10:30am,Not Recorded
13481,Navigating the Landscape of Digital Safety: Legal Product and Operational Insights (Presented By Perkins Coie),W2011,Natasha Amlani Natasha Amlani (Perkins Coie LLP) Ryan Mrazik Ryan Mrazik (Perkins Coie LLP) Anisha Reddy (Roblox),Thu 03/20,9:30am-10:30am,TBD
13248,Doing It Live: Prototyping in 'MARVEL SNAP',W2002/2004,Kent-Erik Hagman (Second Dinner Studios),Thu 03/20,9:30am-10:30am,Video
13513,Skins in the Game: Indigenous Storytelling in Cyberspace,W3011,Destiny Chescappio (Aboriginal Territories in Cyberspace) Taylor McArthur (Aboriginal Territories in Cyberspace) Maxime Perreault (Aboriginal Territories in Cyberspace) Vanessa Racine (Aboriginal Territories in Cyberspace) Margaret Summers (Aboriginal Territories in Cyberspace) Nancy Townsend (Aboriginal Territories in Cyberspace),Thu 03/20,9:30am-10:30am,Video
13515,Smash the Scene in 'Marvel Rivals',W2016,Xiaosheng Li (NetEase Games),Thu 03/20,9:30am-10:30am,Video
13270,External Development (Outsourcing) Roundtable Day 2,S314,Carl Schmidt (Zynga),Thu 03/20,9:30am-10:30am,Not Recorded
13532,Taking Risks and Raising Emotional Stakes: The Music of 'Still Wake The Deep',W3018,Jason Graves (Jason Graves Music. Inc.),Thu 03/20,9:30am-10:30am,Video
13547,Developing 'Metaphor: ReFantazio' and the Potential of RPG Command Battle Systems,W3004/3006,Kenichi Goto (Atlus),Thu 03/20,9:30am-10:30am,Video
13561,The State of PC and Console Games in 2025,W3014/3016,Ben Porter (Newzoo),Thu 03/20,9:30am-10:00am,Video
13564,Crossing the Uncanny Valley with RTX Neural Face Rendering (Presented by NVIDIA),W3009,Bernado Antoniazzi (NVIDIA) Damien Bataille (NVIDIA) Nathan Hoobler (NVIDIA),Thu 03/20,9:30am-10:30am,TBD
13566,The Universal Scene Description (USD) Roundtable Day 2: Tech,S312/313,Robin-Yann Storm (Independent),Thu 03/20,9:30am-10:30am,Not Recorded
13784,GDC Encounters: Speed Networking,Expo,,Thu 03/20,10:30am-11:30am,TBD
13583,Tools Roundtable Day 2: Assets,S308,Geoff Evans (NVIDIA),Thu 03/20,11:00am-12:00pm,Not Recorded
13338,Game Narrative Roundtable Day 2: Doing the Job,S306/307,Richard Dansky (Romero Games),Thu 03/20,11:00am-12:00pm,Not Recorded
13603,Creating Next-Gen Agents in Krafton's InZOI (Presented by NVIDIA),W3009,Kangwook Lee (KRAFTON) Evgeny Makarov (NVIDIA),Thu 03/20,11:00am-12:00pm,TBD
13607,VFX Storytelling: How 'Hearthstone' Breathes Life into Hundreds of Cards,W3014/3016,Alex Cortes (Blizzard Entertainment),Thu 03/20,11:00am-12:00pm,Video
13111,#1ReasonToBe,W2002/2004,Morgan Baker (Electronic Arts) Laia Bee (Pincer Games) Kate Edwards (Geogrify/SetJetters) Liana MacKenzie (Valorous Games LLC) Hanan Makki (Qindeel Studio) Javiera Sepulveda (Kolibri),Thu 03/20,11:00am-12:00pm,Video
13121,A Cup Of Liber-Tea': Scoring Satire with Sincerity in 'Helldivers 2',W3018,Wilbert Roget (RogetMusic),Thu 03/20,11:00am-12:00pm,Video
13380,How to Write an Asynchronous Multithreaded Audio Engine,W2014,Guy Somberg (Echtra Games),Thu 03/20,11:00am-12:00pm,Video
13638,Teaching First-Time Level Designers for 'Infinity Nikki',W2006/2008,Kentaro Tominaga (Infold Games),Thu 03/20,11:00am-12:00pm,Video
13387,Inclusive Gaming AI: Red Teaming for Accessibility and Disability,W3005/3007,Brannon Zahand (Microsoft),Thu 03/20,11:00am-12:00pm,Video
13134,The Witcher 3' REDkit: Lessons Learned Bringing an In-House Engine to the Public,W2001/2003,Bence Hambalkó (Yigsoft) Oleg Shatulo (CD PROJEKT RED),Thu 03/20,11:00am-12:00pm,Video
13158,An Inclusive Soundscape: Diversity in Game Audio Roundtable Day 2,S314,Katelyn Isaacson (Independent) Jamie Lee (Independent) Star Victoria Power (Slide20XX) Nadia Wheaton (Independent),Thu 03/20,11:00am-12:00pm,Not Recorded
13676,Forever Games: An Economics Roundtable (Presented by the IGDA),S301,Eric Guan (Second Dinner),Thu 03/20,11:00am-12:00pm,Not Recorded
13168,Are You Missing 10% of the Market?,W2016,Elina Arponen (Quicksave Interactive),Thu 03/20,11:00am-12:00pm,Video
13176,Art Leadership Roundtable Day 2,S312/313,Keith Self-Ballard (PlayStation Studios),Thu 03/20,11:00am-12:00pm,Not Recorded
13699,Roblox Luau – Weapons-Grade Scripting for Gameplay Programmers (Presented by Roblox),W3022,Peter McNeill MrChickenRocket (Roblox),Thu 03/20,11:00am-12:00pm,TBD
13192,Automating Optimization: The Power of Continuous Performance Monitoring (Presented by VIRTUOS),W2009,Stephen Cavanagh Stephen Cavanagh (Black Shamrock - A Virtuos Studio) Marios Michaelides Marios Michaelides (Virtuos),Thu 03/20,11:00am-12:00pm,TBD
13194,Babygirls Daddies and Himbos: Updating Archetypes for Compelling Characters,W3011,Alexa Ray Corriea (Cliffhanger Games),Thu 03/20,11:00am-12:00pm,Video
13215,Collaboration and Creativity: Building Original game IP at LIGHTSPEED STUDIOS (Presented by LIGHTSPEED STUDIOS ),W2000,Steve C. Martin (LIGHTSPEED STUDIOS) Hideaki Itsuno (LIGHTSPEED STUDIOS),Thu 03/20,11:00am-12:00pm,Video
13729,The Future of Gaming: The Next 1000 Days (Presented by GlobalStep),W3020,Jason Chapman Jason Chapman (Konvoy Ventures) Tim Fields Tim Fields (GlobalStep) Ryan Filsinger Ryan Filsinger (Iron Fox Games) Leah Hoyer Leah Hoyer (Level Headed Games) Jeff Pobst Jeff Pobst (Hidden Path Entertainment) Luke Takeuchi Luke Takeuchi (Night Garden Studio),Thu 03/20,11:00am-12:00pm,Video
13477,Moving to Mobile: Workflows for Unreal Engine Mobile Development (Presented by Epic Games),W2011,Arvind Neelakantan (Epic Games),Thu 03/20,11:00am-12:00pm,TBD
13483,Open Source Licensing and Games Roundtable (Presented by the IGDA),S304,Stephen Jacobs (Rochester Institute of Technology),Thu 03/20,11:00am-12:00pm,Not Recorded
13245,Designing Relationships: How to Make Compelling RPG Companions,W2005/2007,Kate Dollarhyde (Obsidian Entertainment) Lis Moberly (Disney: 20th Century Games),Thu 03/20,11:00am-12:00pm,Video
13247,Discord For Game Devs: Build Where The World Plays (Presented by Discord),W2020/2022,Jason Citron (Discord) Sally Huang (Discord) Emory Irpan (Discord) Tom Jacques (Discord),Thu 03/20,11:00am-12:00pm,Video
13505,Rendering 'Assassin's Creed Shadows',W3001/3003,Nicolas Lopez (Ubisoft),Thu 03/20,11:00am-12:00pm,Video
13517,Spatial Audio for VR: 'Batman: Arkham Shadow',W3024,Julian Korzeniowsky (Meta Platforms Inc.) Ryan David Kull (Meta Platforms Inc.) Pete Stirling (Meta Platforms Inc.),Thu 03/20,11:00am-12:00pm,Video
13774,Building AAA Content with Unreal Editor for Fortnite (UEFN) (Presented by Epic Games),W2024,Derek Diaz (Epic Games) Jay Villanueva (Epic Games),Thu 03/20,11:00am-12:00pm,TBD
13524,Streamlining Bot Development in 'For Honor' with ML Automation,W2010/2012,Tarik Azzouni (Ubisoft) Philippe Marcotte (Ubisoft),Thu 03/20,11:00am-12:00pm,Video
13282,From Players to Creators: A Guide to User-Generated Content Success in 'Arma Reforger',W2018,Natalia Agafonova (Bohemia Interactive),Thu 03/20,11:00am-12:00pm,Video
13557,The Making of 'ASTRO BOT',W3004/3006,Nicolas Doucet Nicolas Doucet (Sony Interactive Entertainment),Thu 03/20,11:00am-12:00pm,Video
13710,Strategies for Indie Devs: How to Succeed with Xbox (Presented by Microsoft),GDC Industry Stage,James Lewis James Lewis (Microsoft),Thu 03/20,11:30am-12:30pm,Video
13785,GDC Encounters: Speed Networking,Expo,,Thu 03/20,12:00pm-1:00pm,TBD
13604,Unlocking Revenue: The Future of In-Game Purchases (Presented by Worldpay),W2000,Hesper Huang (Worldpay) Luis Silva (Mastercard),Thu 03/20,12:15pm-1:15pm,TBD
13368,Achieving AI Teammates in 'NARAKA: BLADEPOINT' Mobile PC Version (Presented by NVIDIA),W3009,Tangjie Lyu (Fuxi Lab) Bill Zhao (NVIDIA),Thu 03/20,12:15pm-1:15pm,TBD
13635,GDC Main Stage: From Idea to Action: Lessons from a New Accessibility Initiative (Presented by The Entertainment Software Association),GDC Ballroom,Paul Amadeus Lane (Amadeus 4th Corp) Steven Evans (Nintendo of America) Amy Lazarus (Electronic Arts) Dara Monasch (Google) Aubrey Quinn (Entertainment Software Association) David Tisserand (Ubisoft) Anna Waismeyer (Microsoft/Xbox),Thu 03/20,12:15pm-1:15pm,Video
13422,KWS: Scaling Parental Consent and Verification in Fortnite and Beyond (Presented by Epic Games),W2011,Kevin Hodges (Epic Games),Thu 03/20,12:15pm-1:15pm,TBD
13700,Runtime Hardware Acceleration of Neural Networks in Games (Presented by Qualcomm Technologies),W3022,Carlos Castrillon (Qualcomm Technologies Inc.),Thu 03/20,12:15pm-1:15pm,TBD
13488,Preempting Challenges in AAA Unreal Engine Development (Presented by Epic Games),W2020/2022,Chris Murphy (Epic Games),Thu 03/20,12:15pm-1:15pm,TBD
13745,Windows Productivity Tools for Game Developers (Presented by Microsoft),W2024,Kayla Cinnamon Kayla Cinnamon (Microsoft) Demitrius Nelon Demitrius Nelon (MIcrosoft),Thu 03/20,12:15pm-1:15pm,Video
13802,Unlocking the Power of NVIDIA's Next-gen AI and Graphics Platform on Dell Pro Max Performance PCs (Presented by NVIDIA and Dell Technologies),W2009,Andy Copeland (Dell Technologies) Rahul Sathe (NVIDIA),Thu 03/20,12:15pm-1:15pm,TBD
13295,G.A.N.G. Demo Derby: Sound Design,W3018,Charles Deenen (Source Sound Inc) Brian Farr (Blizzard Entertainment) Scott Gershin (Sound Lab) Nick Hartman (Sound Lab) Gary Miranda (Injected Senses Audio),Thu 03/20,12:15pm-1:45pm,Video
13296,G.A.N.G. Town Hall,W3024,Brian Schmidt (Brian Schmidt Studios),Thu 03/20,12:15pm-1:15pm,Not Recorded
13299,GDC Pitch: Day 2,GDC Partner Stage North,Jason Della Rocca (Execution Labs) Anlu Liu (Kowloon Nights) Rebekah Saltsman (Finji) Justin Woodward (Media Indie Exchange),Thu 03/20,12:45pm-1:45pm,Video
13590,Translating Between Business and Creativity as a Games Producer,W3001/3003,John Lau (ustwo games),Thu 03/20,1:30pm-2:00pm,Video
13355,Game Revenue Growth: Insights from Top Monetization Events,W2014,Oxana Fomina (Gradient Universe S.L.),Thu 03/20,1:30pm-2:00pm,Video
13362,Get Into Game Dev: Crafting a Bespoke Resume and Portfolio,W3011,Matthew Ventures (Ventures Ventures LLC),Thu 03/20,1:30pm-2:00pm,Video
13118,Eggy Party' UGC Map Recommendation System: The Art of Innovation and Balance,W3011,Xingchen Zhou (Netease),Thu 03/20,1:30pm-2:00pm,Video
13120,Where Winds Meet': Building the Unique Chinese Wuxia Sound Experience,W3024,Jiale Yang (NetEase Games),Thu 03/20,1:30pm-2:00pm,Video
13123,Arranger': A Conventions-Breaking Art Direction,W2016,David Hellman (Furniture & Mattress),Thu 03/20,1:30pm-2:00pm,Video
13153,Advanced Physics in 'ASTRO BOT',W2002/2004,Takumi Yoshida (Sony Interactive Entertainment),Thu 03/20,1:30pm-2:00pm,Video
13156,Amplifying Player Voices with LLMs in Game Development,W2010/2012,Joshua Koen (Blizzard Entertainment) Ian Livingston (Blizzard Entertainment),Thu 03/20,1:30pm-2:00pm,Video
13416,Introducing Arm Accuracy Super Resolution (ASR): Platform-Agnostic Efficient Temporal Upscaling on Mobile (Presented by Arm),W2000,Sergio Alapont Granero (Arm),Thu 03/20,1:30pm-2:00pm,Not Recorded
13675,Expanding Reach: Grow your Business with Meta Horizon Worlds on Mobile and VR (Presented by Meta),W2009,Kristen Mann (Meta),Thu 03/20,1:30pm-2:00pm,Video
13420,Jazz Platforming in 'Penny's Big Breakaway',W2006/2008,Esteban Fajardo (Independent),Thu 03/20,1:30pm-2:00pm,Video
13683,How Sharkmob Reduced Game Build Times by 95% (Presented by Incredibuild),W3022,Duncan Huffman Duncan Huffman (Incredibuild) Stephen Rodriguez Stephen Rodriguez (Sharkmob),Thu 03/20,1:30pm-2:00pm,TBD
13195,Bear Hugs and Dev Tears: Building Stories for 'Cozy Grove: Camp Spirit',W3004/3006,Jamie Antonisse (Spry Fox Netflix Games) Alicia Fortier (Spry Fox Netflix Games),Thu 03/20,1:30pm-2:00pm,Video
13205,Building Games with Unreal Engine Horde on AWS (Presented by Amazon Web Services),W2011,Gabriel Batista (Amazon Web Services) Daniel Whitehead (Amazon Web Services),Thu 03/20,1:30pm-2:00pm,Video
13207,Building the Perfect Vertical Slice: Essential Strategies for Developers,W3014/3016,Aaron Ludlow (Playstack),Thu 03/20,1:30pm-2:00pm,Video
13476,Moving Files and Managing Assets at Naughty Dog,W2005/2007,Ezra Goss (Naughty Dog),Thu 03/20,1:30pm-2:00pm,Video
13234,Creating Real World Heroes: Leveraging Games to Positively Activate Audiences,W2001/2003,Jordan Grainger (Xbox) Jenny Lamping (American Red Cross) Wonder Stormbreaker (Undead Labs),Thu 03/20,1:30pm-2:00pm,Video
13492,Procedural Stadium Creation for 'EA Sports College Football 25',W3005/3007,Mat Suarez (Electronic Arts),Thu 03/20,1:30pm-2:00pm,Video
13786,GDC Encounters: Speed Networking,Expo,,Thu 03/20,1:30pm-2:30pm,TBD
13552,The Four One-Page Design Docs You Need (And How to Use Them),W2018,Ian Schreiber (Independent),Thu 03/20,1:30pm-2:00pm,Video
13318,Game Audio Programmer Roundtable Day 2: Low-Level Topics,S314,Tomas Neumann (Independent) Guy Somberg (Echtra Games),Thu 03/20,2:00pm-3:00pm,Not Recorded
13643,AAPI in the Games Industry Roundtable (Presented by the IGDA),S304,Mika Dilig (Amazon Games Studios / AAPI in Gaming SIG / Gay Gaming Professionals) Shavonne Yu (Meta Reality Labs / AAPI in Games SIG),Thu 03/20,2:00pm-3:00pm,Not Recorded
13701,Securing the Joy of Gaming: Xbox's Commitment to Gaming Security and Innovation (Presented by Microsoft),GDC Industry Stage,Temi Adebambo Temi Adebambo (Microsoft),Thu 03/20,2:00pm-3:00pm,Video
13464,Making Games for Kids Roundtable Day 1,S312/313,Carla Engelbrecht (Betweened),Thu 03/20,2:00pm-3:00pm,Not Recorded
13480,Bringing AI NPCs to Life with NVIDIA ACE On-Device Small Language Models in Meaning Machine's Dead Meat (Presented by NVIDIA),W3009,Ben Ackland (Meaning Machine GB) Thomas Keane (Meaning Machine GB),Thu 03/20,2:00pm-3:00pm,TBD
13747,Xbox Play Anywhere Developer Roundtable (Presented by Microsoft),W2024,Chris Charla Chris Charla (Microsoft),Thu 03/20,2:00pm-3:00pm,Video
13510,Serious Games Roundtable (Presented by the IGDA),S301,Matthew Lee (Serious Games SIG),Thu 03/20,2:00pm-3:00pm,Not Recorded
13522,Stories of Studio Stability Roundtable Day 2,S306/307,Jesse Schell (Schell Games LLC),Thu 03/20,2:00pm-3:00pm,Not Recorded
13280,Freelancers and Independent Contractors Roundtable Day 2,S308,Souha Al-Samkari (Truant Pixel LLC) Toiya Kristen Finley (Schnoodle Media LLC),Thu 03/20,2:00pm-3:00pm,Not Recorded
13283,From Vision to Vive'n: Supervive's Discord-Driven Development Strategy (Presented by Discord),W2020/2022,Jon Belliss (Theorycraft Games) Sally Huang (Discord),Thu 03/20,2:00pm-3:00pm,Video
13621,Voice-Over Pipeline of 'Avowed' for the Weird and Wondrous Living Lands,W3018,Daniel Chamberlin (Obsidian Entertainment) Kaitlin Long (Obsidian Entertainment),Thu 03/20,2:30pm-3:00pm,Video
13367,Grid Topology vs Game Mechanics: Which Grid For You?,W2006/2008,Randy Smith (Waves All Day),Thu 03/20,2:30pm-3:00pm,Video
13126,DREDGE' and Yarn Spinner: Building Narrative with Open Source,W3004/3006,Jon Manning (Secret Lab),Thu 03/20,2:30pm-3:00pm,Video
13386,Improving Live Service Monetization Through Player Telemetry Enabled Marketing,W3005/3007,Richard Goldsmith (Deloitte Consulting),Thu 03/20,2:30pm-3:00pm,Video
13668,Big Swings Big Hits: Building a Profitable Business in VR/MR (Presented by Meta),W2009,Shainiel Deo (Halfbrick Studios) Tara Nguyen (Wooster Games/Spatial) Kimberly Unger (Meta),Thu 03/20,2:30pm-3:00pm,Video
13423,King: Enhancing Mobile Audio with Accessibility and Inclusion,W3024,Eduardo Broseta (King),Thu 03/20,2:30pm-3:00pm,Video
13169,Art Directing a Cultural Joyride through Modern India,W2018,Shalin Shodhan (Masala Games),Thu 03/20,2:30pm-3:00pm,Video
13204,Building Big Impact One Brick at a Time: Marginal Gains in 'LEGO Horizon Adventures',W2010/2012,Adam Russell (Studio Gobo),Thu 03/20,2:30pm-3:00pm,Video
13462,Making Collectibles Count,W2005/2007,Joe Morrissey (The Believer Company),Thu 03/20,2:30pm-3:00pm,Video
13216,Comedy and Games: The Why's How's and Huhs?,W2002/2004,Heather Woodward (Respawn Entertainment),Thu 03/20,2:30pm-3:00pm,Video
13226,Cosplay as a Game Artist,W2016,Hannah Mackintosh (Cerebralfix),Thu 03/20,2:30pm-3:00pm,Video
13489,Preserving the Past for the Future: A PlayStation Case Study,W3014/3016,Garrett Fredley (PlayStation),Thu 03/20,2:30pm-3:00pm,Video
13511,Serving Players' Needs: A New Look at What Players Want,W2014,Andrew Pappas (RenGen Marketing),Thu 03/20,2:30pm-3:00pm,Video
13518,Speed Up Game Development Using an AI Copilot for Game Engines (Presented by Coplay),W3022,Jos van der Westhuizen Jos (Coplay),Thu 03/20,2:30pm-3:00pm,TBD
13266,Evil By Design: Understanding Bias Through Game Creation,W3001/3003,Tanjulia Akter (Electronic Arts) Faith McGee (Electronic Arts) Natashia Tjandra (Electronic Arts),Thu 03/20,2:30pm-3:00pm,Video
13526,Surface Gradients: The New Normal in Realtime Bump Mapping Workflows,W2001/2003,Sean Sherwin (Unity Technologies),Thu 03/20,2:30pm-3:00pm,Video
13274,Feel the World: The DualSense™ Experience Behind ASTRO BOT (Presented by Sony),W3020,Masayuki Yamada (Sony Interactive Entertainment),Thu 03/20,2:30pm-3:00pm,TBD
13551,The First Descendant: Persevering Through a 57 Metacritic as a Live Service Game (Presented by NEXON),W2000,Beom-jun Lee (NEXON Games),Thu 03/20,2:30pm-3:00pm,TBD
13787,GDC Encounters: Speed Networking,Expo,,Thu 03/20,3:00pm-4:00pm,TBD
13612,Visual Effects Roundtable Day 2,S314,David Johnson (Undertone FX) Jason Keyser (VFX Apprentice),Thu 03/20,3:30pm-4:30pm,Not Recorded
13359,Games Industry Mentoring 101 for Mentors and Mentees,W3011,Natalie Checo (Future Friends Games) Alexa Ray Corriea (Cliffhanger Games),Thu 03/20,3:30pm-4:00pm,Video
13627,What's New in Games Research,W2001/2003,Nick Ballou Nick Ballou (University of Oxford) Reed Devany Reed Devany (Reed Devany Writing Associates) Celeste Sangiorgio Celeste Sangiorgio (Rochester Institute of Technology) Nico Valdivia Hennig Nico Valdivia Hennig (Niebla Games),Thu 03/20,3:30pm-4:30pm,Video
13377,How to Design and Build Production-Ready Game UI (Presented by Rive),W2024,Guido Rosso Guido Rosso (Rive) Luigi Rosso (Rive),Thu 03/20,3:30pm-4:30pm,Video
13132,Pacific Drive' Under the Hood: Survival Fundamentals Systems Design and Speeding Past Tropes,W2002/2004,Seth Rosen (Ironwood Studios),Thu 03/20,3:30pm-4:30pm,Video
13388,Building AI Assistants to Help a Gamer’s Journey (Presented by NVIDIA),W3009,Ambrish Dantrey (NVIDIA) Anjul Patney (NVIDIA),Thu 03/20,3:30pm-4:30pm,TBD
13133,South Of Midnight': Musicality Beyond Music,W3024,Olivier Deriviere (Ameo Prod) Chris Fox (Compulsion Games),Thu 03/20,3:30pm-4:30pm,Video
13647,Adaptive Game Performance with Samsung Galaxy (Presented by Samsung Electronics),W2011,Michael Barnes (Samsung Electronics) Jeffrey Jose (Google),Thu 03/20,3:30pm-4:30pm,Video
13145,AI Roundtables Day 2,S308,Neil Kirby (The Ohio State University),Thu 03/20,3:30pm-4:30pm,Not Recorded
13155,Ambience Design and Acoustic Systems in 'Senua's Saga: Hellblade II',W3018,Pablo Canas Llorente (Ninja Theory) Alessio Mellina (Ninja Theory),Thu 03/20,3:30pm-4:30pm,Video
13674,Exclusive First look: Supercharging Developers with Roblox's 3D Foundational Model (Presented by Roblox),W3020,Kiran Bhat (Roblox) Karun Channa (Roblox),Thu 03/20,3:30pm-4:30pm,TBD
13425,Leaders Working at the Heart of the Team 2025,W3014/3016,Gina Hope (Riot Games) Yash Kulkarni (Mighty Yell Studios Inc.) Trent Kusters (League of Geeks) Lulu LaMer (Gravity Well) Grant Shonkwiler Grant Shonkwiler (Shonkventures),Thu 03/20,3:30pm-4:30pm,Video
13429,Let's Talk: Neurodiversity in the Games Industry Roundtable (Presented by the IGDA),S301,Lyn Dang (Noodle Cat Games) Monica Fan (Pipeworks Studio),Thu 03/20,3:30pm-4:30pm,Not Recorded
13203,Building 'Penny's Big Breakaway' with Beef a New Programming Language,W3011,Hunter Bridges (Evening Star),Thu 03/20,3:30pm-4:30pm,Video
13210,Capturing Game History Bits by Bits,W2010/2012,Mike Chi (RetroTINK LLC) Dimitris Giannakis (Limited Run Games) John Linneman (Digital Foundry) Mike Mika (Digital Eclipse) Audun Sorlie (Limited Run Games),Thu 03/20,3:30pm-4:30pm,Video
13468,Making Player Data Work in Production Roundtable Day 2,S312/313,Seb Long (Player Research),Thu 03/20,3:30pm-4:30pm,Not Recorded
13213,Charting the Course of 'Starship Home': Designing Mixed Reality's First Narrative Adventure,W2018,Mark Schramm (Creature),Thu 03/20,3:30pm-4:30pm,Video
13214,Charting the Future: Layoffs Recovery Job Trends and Community Impact,W2006/2008,Amir Satvat (Tencent) Dean Takahashi (VentureBeat),Thu 03/20,3:30pm-4:30pm,Video
13484,Optimizing Continuous Physics in Box2D,W3001/3003,Erin Catto (Unannounced Studio),Thu 03/20,3:30pm-4:30pm,Video
13233,Creating a Procedural Textile Generator in Substance Designer,W2016,Laura Gallagher (Outgang),Thu 03/20,3:30pm-4:30pm,Video
13250,Dynamic Destruction in UE5 with the Chaos Destruction System (Presented by Epic Games),W2009,Cedric Caillaud (Epic Games) Jim VanAllen (Epic Games),Thu 03/20,3:30pm-4:30pm,TBD
13262,Empowering All Genders: The Future of Inclusive Gaming Roundtable (Presented by the IGDA),S304,Audrey Perera (ZeroSpace / WIG+) Liz Schulte (Spy Hop Productions / WIG+ SIG),Thu 03/20,3:30pm-4:30pm,Not Recorded
13525,Streamlining Game Development: Building a Scalable Pipeline for Multiple Titles (Presented by LIGHTSPEED STUDIOS),W2000,Calvin Gu (LIGHTSPEED STUDIOS),Thu 03/20,3:30pm-4:30pm,Video
